,x0_xt,v0_xt,t_xt,r1,x0_vt,v0_vt,t_vt,r2
0,-0.8878272265696932,-0.06201729092322813,0.29374269454197827,0.0,0.025908488961938016,-0.006098235515720264,-0.13102477751620473,0.0
1,-0.8743741710190169,-0.06201729286733484,-0.03378946166174397,0.0,-0.0025403412100089675,-0.006098210666631033,0.32246120584689986,0.0
2,1.0411878567581054,-0.1289662775390684,-0.049637589520074334,0.0,0.004932138838292502,-0.009446480460096364,0.3282771286307052,0.0
3,-0.8361335703567869,-0.09326172091476373,0.27329344324081734,0.0,0.021032695231052348,0.010376191412299136,-0.1426233943635707,0.0
4,-0.8459642507412318,-0.09796334368655157,0.2710281016045579,0.0,-0.016404710125028824,-0.0075286637096014615,0.14154179016225887,0.0
5,1.053745012411405,-0.11103308572022874,-0.21333104466042846,0.0,0.019154954813427393,-0.0055744328200026914,-0.15525274109191758,0.0
6,-0.9546370841765071,-3.418488394779651e-05,-0.06221395552076468,0.0,-0.03192438848787023,-0.024535708220812254,-0.3421974047617412,0.0
7,-0.9445240932984446,0.004778800644183789,0.23743040700510334,0.0,0.021541724975601095,-0.0059648777578856695,-0.23392008046000445,0.0
8,-0.9434027386878164,0.004822785658502249,0.0008829293954836473,0.0,-0.02654415161958688,-0.0078505958964672,-0.36640069258229513,0.0
9,0.7336823945334894,0.1896802843548235,-0.1975514911024093,0.0,0.018940673223206694,0.003291361235442025,-0.1927922213502482,0.0
10,-0.9709756346273222,0.039758362459026,-0.05280239913793623,0.0,-0.0031462790969240912,-0.002386927096709522,0.32017744732781117,0.0
11,1.0863411686157638,-0.14996785829570122,0.30076549349677034,0.0,0.019592979084660653,-0.009722323055913053,0.16336908497507766,0.0
12,1.0772458097650424,-0.14996829297969924,0.21329035129596913,0.0,0.039395501379688246,-0.009720456510301036,0.29525451790490764,0.0
13,0.8937456131208517,0.01570220541243244,0.0400923607739322,0.0,0.004089709684997771,-0.0009074301602792906,0.3643460782178397,0.0
14,0.8921618481862241,0.017928727323341324,0.1554903490132184,0.0,-0.02545305891359275,-0.004707860511756798,-0.31033149192359544,0.0
15,-0.9163508410231319,-0.019690663149923453,0.20554078728990863,0.0,0.012356260867058034,-0.004900264081731793,-0.2634455175322178,0.0
16,-0.9188436775290199,-0.020216864110515757,0.08163309043575556,0.0,-0.027094134239139003,-0.004469949428931908,0.3150554265233071,0.0
17,-0.936066863222726,-0.0202167105733319,-0.19997664712552382,0.0,-0.02786229968958228,-0.004470246310694721,-0.256788705599712,0.0
18,-1.0256989177040932,0.06552518950839008,0.316923351127962,0.0,0.01477254894992873,-0.002550769991749688,-0.0013471808779445251,0.0
19,0.8376377216899078,0.08454283380601807,0.290942007040053,0.0,-0.023589818807390302,-0.002756416840438646,-0.21241853170508462,0.0
20,0.9343917339096961,-0.0009060662545391646,-0.22111054797302535,0.0,0.010252784827170465,-0.0024951302734824285,-0.15474802666093312,0.0
21,0.9310290499367321,-0.0009060651428614702,0.32864011686653094,0.0,-0.022476150508263418,-0.0024951335682174133,-0.09004229110367963,0.0
22,-0.9048844243199378,-0.04830799721486907,-0.226215640244982,0.0,0.024334885431273878,-0.0009991471666726801,0.1786451942306915,0.0
23,0.9423047234555931,-0.010849859309969689,0.33581024562720563,0.0,-0.004026032688599278,-0.0034502047580761714,0.023500541833910704,0.0
24,0.9819311759283311,-0.0635924070537234,0.2012405068692914,0.0,0.039239221483683154,-0.006711498534223328,0.30848755342294715,0.0
25,-0.9127507055224807,-0.0494534081855974,0.3145004609879849,0.0,0.005216062732804751,-0.005085482607930156,0.04337569331443982,0.0
26,1.0249862965585317,-0.09721405654995949,-0.23876541366309448,0.0,-0.02458956458239637,-0.009741886073485948,0.09336856960048455,0.0
27,-0.889177474825156,-0.04903308305152197,0.1958860513384254,0.0,0.010426837829328926,-0.005061155264484654,-0.2809327860912129,0.0
28,0.7600720158712625,0.16191709832237813,0.2040421633287135,0.0,0.03130454130638145,-0.001411908253495053,0.3065820412931001,0.0
29,0.9638908355949795,-0.02962877305156706,-0.23708652911268097,0.0,-0.0016166895453735499,-0.0049200527169990654,-0.101542489459235,0.0
30,-1.0388991097733913,0.09427251486878213,0.2716165402639044,0.0,0.034482643762352286,-0.00284982291479312,-0.1916008858062679,0.0
31,0.8460618480079611,0.09675537987798305,0.3231671426596042,0.0,-0.01875617800612621,-0.011135026137283635,0.06497513190640081,0.0
32,0.9542175429012615,-0.02004665684142173,0.32776774661041763,0.0,-0.0013927093037083504,-0.004303862370424913,0.07636062025362231,0.0
33,0.9449117926464536,-0.019972436081905007,0.33382370154573987,0.0,-0.01640916218777211,-0.004161221459229864,-0.09444315091280207,0.0
34,0.979946868670289,-0.16316217947912184,0.09272797023094351,0.0,0.004874884627817759,0.13296839405267843,0.035174877140414104,0.0
35,1.0044940565945673,-0.06958999750455527,-0.23612380959970566,0.0,-0.008933532260619005,-0.006951927485197339,-0.017171291435512718,0.0
36,-0.8161408339466091,-0.11854911096350029,-0.11456467480395725,0.0,0.012236230167169002,-0.009159217642912247,0.3046851262120144,0.0
37,-0.41451142325085427,-0.5240110416110766,-0.14015414805098403,0.0,0.007118165387558793,0.013215987649646894,0.2771909718174934,0.0
38,1.052067743831833,-0.12811470751574003,0.20217958827914917,0.0,0.0422964811929531,-0.009652345280804548,0.30148400872368036,0.0
39,0.8525258572424765,0.17329327826583077,-0.11272473025782134,0.0,-0.02899287225497158,-0.03388565892601151,-0.23666654810983234,0.0
40,0.8297803750337633,0.1105267153907746,0.3261496643805177,0.0,-0.02864224932019146,-0.01801063285918484,-0.009880554543790901,0.0
41,-0.7985117719732686,-0.14949869277815328,0.1815365259215999,0.0,-0.023009378143694605,-0.009826963316959902,0.26176691687874715,0.0
42,0.96213088948421,-0.049065486894412064,0.2692944614391224,0.0,-0.024189279779982115,-0.005063285764672253,-0.2500651024663513,0.0
43,-0.760260775647953,-0.18230397116393868,-0.16848533513255748,0.0,0.017660334057563173,0.0006592743637498693,0.2610201737051083,0.0
44,0.9763560205142139,-0.04940053263722802,0.33809040860548323,0.0,-0.012964728714666245,-0.005074390464380353,-0.05425534119121505,0.0
45,0.9232770033571804,0.2963536889585342,0.2500718030985446,0.0,-0.25609443182828673,-0.05627220247506594,-0.014773723412838682,0.0
46,-0.25644935048826134,-0.6937948269315162,-0.22769982820094226,0.0,0.00691917587786404,0.025975183995913288,0.171211644202322,0.0
47,-0.2561921766147308,-0.6911270706340662,0.2863350735862853,0.0,0.006871453591732291,0.025873118701506048,-0.16014976750053572,0.0
48,0.20863867938016722,0.7225530956222169,0.26254085702006097,0.0,0.007602125864315991,0.02593340184591519,0.22957849616333015,0.0
49,0.20954655174351988,0.7274226219550589,0.31460687734175935,0.0,0.003744402048801892,0.005241966902595558,0.11534560314309558,0.0
50,1.05137950683552,-0.11747306055970036,-0.24939247449402635,0.0,-0.0288374097014857,-0.009126278840316075,0.07161605395849038,0.0
51,0.7779694416755623,0.1391375063560748,0.2885608023162164,0.0,-0.019673774471681223,-0.012587423386077247,-0.21800441572100893,0.0
52,-0.9861235468487113,0.046802389490146645,-0.023488717282904775,0.0,-0.031892127183269975,-0.002797494203306999,-0.368627411894213,0.0
53,-0.9085135757105804,-0.04907941150779671,-0.19077161324890587,0.0,-0.020089418648871933,-0.0050641512137146235,-0.27574437387255296,0.0
54,0.7895272803135217,0.12449579278008702,0.05689376429577836,0.0,0.007745195359832062,-0.005797203981440218,-0.3394008718015967,0.0
55,1.0208541480762263,-0.09719823217579984,-0.1126687418876081,0.0,0.04183765623387874,-0.009823332494721844,-0.2934326142777377,0.0
56,0.9644278431774761,-0.039541241118514266,0.32492857616170573,0.0,-0.021172934489668865,-0.005373431663451986,-0.12634421257306275,0.0
57,-0.991371357120463,0.037525895203789794,-0.2378971698946976,0.0,0.03130039028541207,-0.0033558058652815663,0.1497575003379145,0.0
58,-0.20863757257318416,-0.7743688403617048,0.0374748813200138,0.0,0.02305706022024586,0.022946285141660763,-0.3007925957408903,0.0
59,-0.7983130696074128,0.16121051753444182,0.3791828019730759,0.0,0.023949889600418404,-0.0033210691265275812,-0.18883609150270592,0.0
60,0.6417493143677149,0.28172881476850276,0.3072757408890737,0.0,-0.036711813945161736,-0.014960555939480393,-0.15281531310759877,0.0
61,-0.957448747124775,0.4244026300539524,0.3237587437522764,0.0,0.010690499519277282,0.07209942475175694,0.12649117075798041,0.0
62,-1.1163402775800633,0.1618959164913141,0.3013225604646814,0.0,-0.0015700626799320643,-0.0015734399151879587,0.06979057838262001,0.0
63,-1.0660063376940399,0.13164185897934877,0.013873927002585095,0.0,-0.012004508147780436,-0.0026536160986175405,0.32004623016478173,0.0
64,0.556611137830618,0.33829343292847874,0.008286409941902193,0.0,0.017675344030731246,0.011388815128312711,-0.3436605228227631,0.0
65,0.5694885837877673,0.35391498949616557,0.3163124122236074,0.0,0.011611877831617679,0.004033572264321557,0.15004099204675916,0.0
66,0.9214618745085039,0.01495695352005677,0.0767407074415761,0.0,-0.01469797331524942,-0.00015135586390442688,-0.1985709668964632,0.0
67,1.0876516619997623,-0.15014416607715222,-0.2551896606245976,0.0,-0.01700178402560804,-0.00968746161740436,-0.01514496904838343,0.0
68,1.0755143616858827,-0.16576211295627058,0.24979757183606002,0.0,-0.0451310938166823,-0.0021326811581677766,-0.19221046958611412,0.0
69,-1.0283904063677447,0.06555543062465395,-0.2534974700730772,0.0,-0.007077251488054086,-0.002557998935356364,-0.12710026461082002,0.0
70,-1.0899759610014734,0.16190308617084198,0.02365653613857787,0.0,-0.021852169219104538,-0.0015304923858685485,0.3243267390568809,0.0
71,0.9805082759259727,-0.04889947127346798,0.3334371260700273,0.0,-0.021394297350341353,-0.005049061833964472,-0.045851071120624406,0.0
72,0.9576657438120388,-0.04889947568125184,0.04763292924656343,0.0,0.00877702464339456,-0.005049052730850348,-0.33647460357058956,0.0
73,1.0994512991962908,-0.11123146940195211,0.019635627560990267,0.0,0.03598173434388627,-0.029285750646611822,0.3133695211140449,0.0
74,0.9548640694549058,-0.021144760200466343,-0.16597415011428157,0.0,0.043516382400276644,-0.012158642938574679,-0.02548563581064847,0.0
75,0.9761316134861124,-0.05300783355860752,0.32669138663959685,0.0,-0.020040626355185616,-0.006780253757584677,-0.1260696726357518,0.0
76,1.047028389875484,-0.12977573905067152,0.2446143607613041,0.0,-0.02541217059511298,-0.009254201303906388,-0.26374631093910184,0.0
77,0.8751575252021734,0.051125320409711975,-0.24494910033995249,0.0,-0.03830924385641683,-0.003479460441293854,0.03978559493840995,0.0
78,0.8559210218408806,0.052021398576393776,0.025841475015006325,0.0,-0.002056690989303585,0.00215427873321443,0.36147445968475317,0.0
79,0.853246768002457,0.0535524975733699,-0.06127973585262699,0.0,-0.01637353267297441,-0.002515851204872562,0.3301615074479445,0.0
80,0.9297311894040371,-0.08067124927457903,0.005830770713063059,0.0,0.009215858430351715,0.05677786192828729,-0.0947320945946733,0.0
81,1.027087080060544,-0.31005670218270726,0.055977462652233675,0.0,-0.04987821503275406,0.13133589330405845,0.0312505340240162,0.0
82,0.4316154902694657,0.47094978178197,0.22212633519117003,0.0,-0.006426701694914461,-0.0199369359902967,-0.29591870685400923,0.0
83,0.4303033193151606,0.4688837993898646,0.027824084908605627,0.0,0.011629673892614578,0.008492243784481346,0.338887412651464,0.0
84,1.0586794150526806,-0.11602133468147521,-0.2448978585001164,0.0,0.0031857332176897513,-0.008359888120883781,-0.10247026092750534,0.0
85,1.020097824349431,-0.09476505998370083,-0.07968091878954942,0.0,0.03728184668030007,0.0011712253530003752,-0.29151395773165256,0.0
86,1.018863184648905,-0.09637522720939407,0.13500222651656185,0.0,0.039623203433837365,-0.009492281221778686,0.33921177788017165,0.0
87,1.012764827151664,-0.09637519642571568,0.20395704758569197,0.0,-0.017748147625053445,-0.009492268710672257,-0.2971075619553313,0.0
88,1.0201225364691757,-0.09637520612093764,0.26703988229410525,0.0,-0.026303778310229443,-0.009492271413537827,-0.23406110041467343,0.0
89,-0.8221991378852881,-0.13987274423968363,0.2932926462862552,0.0,-0.011462994243399128,-0.007793174774573918,0.12833695021463076,0.0
90,0.8692771148771898,0.03872399128094958,0.00856668643532512,0.0,-0.0012225614701419692,-0.0041360492201607,0.36004532696648534,0.0
91,0.7361509311641088,0.19052168557711854,-0.21966751083239225,0.0,0.011894910311082032,-0.0013553296773806591,-0.14641741678587086,0.0
92,-0.9170221781347205,-0.029615014594449193,0.27559537051625227,0.0,0.025615595592512842,-0.005137389068814975,-0.17552688810646075,0.0
93,0.8170670380358227,0.0989828694741142,-0.22017272436059193,0.0,-0.0187244463391176,-0.003367444239687214,0.11890913942062721,0.0
94,0.8103927920093643,0.1034956767267404,-0.15446811747496764,0.0,-0.014691586054623288,-0.003172733038144348,0.236524947147855,0.0
95,0.8122440246647542,0.10349567996403683,-0.1764521216154072,0.0,-0.018561827917937104,-0.0031727380486065043,0.20882317987216775,0.0
96,-0.8927620205560172,-0.04915376560368398,-0.019242159810631137,0.0,-0.029106741420449896,-0.005068060895090525,-0.3690713123331313,0.0
97,0.5236114604337426,0.38765294100158526,-0.22756939585866579,0.0,-0.01298650068711952,-0.025736571270372693,0.06621234465747353,0.0
98,-0.5845785422235358,0.11395191167628374,0.11800716731655875,0.0,-0.046731119035846244,0.13074533379659525,0.22328782946119022,0.0
99,1.0534554087250723,-0.1184557305094884,0.26748479237669354,0.0,0.030080700761770864,-0.009177665641882738,0.2280407581326718,0.0
100,1.0300572293371646,-0.1184642157724807,0.03898370394519696,0.0,0.019268004020286028,-0.009159111858684116,-0.3412811776653949,0.0
101,-0.8934263908215612,-0.04943565090614728,0.22757538034167316,0.0,0.023814354992583883,-0.00507469724738351,-0.2577032438353878,0.0
102,-0.6798644985590073,-0.24915536927966553,0.06859271456738122,0.0,-0.012466878429611349,-0.005722928406480499,-0.34183894940713444,0.0
103,0.8288955141810898,0.1034760410658492,-0.21085972596568855,0.0,0.01454693800162703,-0.0031205215133045866,-0.1749786943153568,0.0
104,0.8189205932626865,0.11605289654450285,0.32077934594627666,0.0,0.0061325623344752524,-0.0049506806537267896,0.10464961185508206,0.0
105,-0.6786966286436945,-0.25033278451528085,0.004043308997821669,0.0,-0.009768528735254089,-0.012328222702956746,0.32858014682468806,0.0
106,0.796411919931403,0.11795594447047841,0.11610441333390002,0.0,-0.002259929401649394,-0.003962496550866149,-0.33666828462708576,0.0
107,-1.0480956183630825,0.11733961213626326,0.08044590892619241,0.0,-0.008120254767272314,-0.003671411868127356,-0.353269113684794,0.0
108,0.9025421502772846,0.024126213211310713,-0.20973212742270908,0.0,0.01841713794619626,-0.006172295796367149,-0.16069945909430478,0.0
109,0.9106072371320513,0.025305209025767397,0.3012253792476355,0.0,0.016001446159087388,-0.006271069625161498,0.16351351237441342,0.0
110,-0.9158275117719915,-0.014755386808003895,-0.20937284563564865,0.0,0.0375342162896258,0.00301372512976358,0.21261516953961732,0.0
111,-0.9246144372482261,-0.017148685568260075,-0.2607763595387386,0.0,0.03605880239396074,0.0029428526358602734,0.11211406729651502,0.0
112,-0.9207621442847619,-0.016070043191589,0.2807303546440971,0.0,0.03846443012600514,0.0036164206266226413,-0.1532953755521858,0.0
113,-1.1011891456043312,0.15073463389981584,0.19929021473529082,0.0,-0.037348776816410335,-0.0020328856305632387,0.25566133759524684,0.0
114,-1.0934293573066374,0.15073467336486335,0.1368461820496213,0.0,-0.036046114697127596,-0.00203308037536766,0.29441004192798054,0.0
115,1.0365522298829222,-0.1314394889636205,-0.093728366415647,0.0,-0.019655506609913324,-0.008818164117932459,0.31106318075941686,0.0
116,-1.0168439315467628,0.06552315017972163,0.1959104609871806,0.0,-0.03589630931183866,-0.0025543721724786243,0.2583704328131026,0.0
117,0.2938019010266226,0.6128547431211075,0.27570321146188437,0.0,-0.009033099249132884,-0.03776712347795786,-0.23251749860703522,0.0
118,-0.9935619743211228,0.03863130769569119,-0.17970010050534158,0.0,-0.03114854883563557,-0.0041711993207084515,-0.28374470016847186,0.0
119,-0.7899048938244078,-0.15147679218380142,-0.15159052343842733,0.0,0.024748323641631036,-0.009657135253701425,0.27541303580425497,0.0
120,0.7631122200931764,0.12118967880817233,0.02193445350050003,0.0,0.03836278757697219,0.04565888646237895,0.3370310943088438,0.0
121,-0.8146506072285916,-0.11856038048372569,0.1013269104317917,0.0,-0.006560474157024782,-0.00913781606879769,-0.3414874057975545,0.0
122,-0.8191909550389425,-0.11842944294205326,0.23530549277495402,0.0,0.019300843690000142,-0.009164540148418672,-0.22847954439168924,0.0
123,0.8934964095863567,0.036989271809172775,0.33145294483653187,0.0,0.004991929573964229,-0.0030368745803944245,0.06870903629489067,0.0
124,0.7993776148142844,0.1123283751664669,0.1035025523546772,0.0,-0.01670052481704435,-0.0028747474315461976,-0.3227885861154969,0.0
125,0.8031545983314479,0.11250471844001661,-0.16667162011735098,0.0,-0.03475986263060511,-0.00371761407298092,0.24147047275183453,0.0
126,0.8009705387973833,0.11240312795661087,0.16859590344062084,0.0,-0.028576262615032884,-0.0034299900828679277,-0.305361435406993,0.0
127,0.8233642010201144,0.09402053902010554,-0.04953258103893156,0.0,0.018931980656463343,-0.002811306707021409,-0.3138566190629624,0.0
128,-1.0776577834177947,0.11933958610320594,0.2956286945833887,0.0,0.02318024193476534,0.003059509053721052,0.02069085401971939,0.0
129,-1.0782990130174075,0.11893834281506582,-0.26676000744604095,0.0,0.004357714349631427,-0.0030552372755331385,-0.07566678805137976,0.0
130,-0.8625711383803576,-0.073553588449893,0.13555098349089004,0.0,-0.0034536793362106534,-0.0020987556185073806,-0.3288749339231961,0.0
131,0.8352055131951432,0.09420056102511967,-0.20789425283322607,0.0,0.01951788855294451,-0.002804647398934765,-0.1802655085048797,0.0
132,0.828738742252,0.0942005488626724,0.21762852928864246,0.0,0.032199837243070205,-0.0028046257006295846,0.29553442963862114,0.0
