,xt_x0,xt_v0,xt_t,xt_rand,vt_x0,vt_v0,vt_t,vt_rand,x0,v0,t,rand,alpha,beta,gamma,delta,omega,explainer
33,18262085317707.55,39076831104221.914,4693341256658.145,-3129785834765.0737,1.6589992822241035e+27,3.295010562921995e+27,6.269841245769709e+25,1.8309971842922302e+27,0.6986786455056502,0.9298560227087338,0.5454545454545455,0.42865683317122166,-0.1,-0.1,0.37,0.3,1.2,lime
34,54235458889838.016,33705312442961.016,-8320809231414.725,-20467188430909.06,3.615410723889464e+27,2.2997758086269448e+27,-1.3235813254832544e+27,-4.229183356221299e+26,0.902096956646316,0.5694722200356156,0.888888888888889,0.7315815656046245,-0.1,-0.1,0.37,0.3,1.2,lime
35,-16231262564789.82,-16123086748921.172,-16378108743030.418,-902187160034.4618,-2.5547434590803736e+27,-9.192300146709732e+26,-1.415043167617469e+27,-3.360382496084861e+26,0.17510751669566,0.3059160415155595,0.20202020202020204,0.3712113833633627,-0.1,-0.1,0.37,0.3,1.2,lime
36,-19557958378877.08,37996903531160.914,-3800021506255.4326,2275553908097.828,-2.2228800575568628e+27,2.1676298997014666e+27,-2.2769946115153795e+26,7.589626374423501e+26,0.09701037519030553,0.6168207814828057,0.686868686868687,0.5824759669663153,-0.1,-0.1,0.37,0.3,1.2,lime
37,-13845453488615.254,35807995637144.06,13206238979944.594,-15273632114341.295,-1.3521345959334608e+27,2.6950379436876665e+27,8.483497853024265e+26,1.250680200377064e+27,0.3409867489429397,0.8054571601546878,0.27272727272727276,0.20913473057821508,-0.1,-0.1,0.37,0.3,1.2,lime
38,-17031484670320.148,-13738888151409.863,10067045942280.08,-2122117150164.8154,-1.4494774119680962e+27,2.0801743072765717e+26,-1.253947081762628e+27,-9.917618423650772e+26,0.18546498872983685,0.273406198492931,0.5050505050505051,0.23663695987293376,-0.1,-0.1,0.37,0.3,1.2,lime
39,-24799310056814.7,16508447337341.68,22453425859670.402,-15789976006508.701,-2.6920219942837943e+27,2.3592653425433943e+27,1.027239138399341e+27,-9.502023170256763e+26,0.15829264679919275,0.7763417799489487,0.29292929292929293,0.9550366155250354,-0.1,-0.1,0.37,0.3,1.2,lime
40,-6367700888673.127,9505859139632.23,13451859962301.797,5040933984660.244,-7.818482346036434e+26,1.8466839501502041e+27,5.954775167109154e+26,1.014517753185954e+27,0.30560367510547337,0.7671551449511773,0.4747474747474748,0.21721580034283555,-0.1,-0.1,0.37,0.3,1.2,lime
41,-20727301297945.746,31358800101538.207,-11874022406466.092,9119380918873.57,-1.5384387015021955e+27,1.7381919430330902e+27,-2.7994008196002305e+26,-9.052089007780105e+25,0.12863935359233997,0.7245557593722391,0.010101010101010102,0.9105027740101984,-0.1,-0.1,0.37,0.3,1.2,lime
42,5359932649268.347,42185445764719.36,-3879933122499.6797,2695369013431.685,8.407830131107183e+26,3.230250654883252e+27,7.815645289047897e+26,-2.475641069010287e+26,0.5396420986243939,0.9718162929711716,0.18181818181818182,0.8220169328395613,-0.1,-0.1,0.37,0.3,1.2,lime
43,-4059771570550.9385,-5880841350669.438,-10072872016464.166,10155854811128.773,-1.9795615401486803e+27,-4.606914250219309e+26,-1.1612506456454835e+27,4.549560706982087e+26,0.3336814739095135,0.4922512013022541,0.8686868686868687,0.6885025438125141,-0.1,-0.1,0.37,0.3,1.2,lime
44,-15412226777347.377,-48635642682393.99,16834877310615.21,15284325470086.965,-2.3417167963812685e+27,-3.74392221617214e+27,1.7217620110651134e+26,-2.3906861922590013e+26,0.08168398209205585,0.22364577836647476,0.43434343434343436,0.3508750803367898,-0.1,-0.1,0.37,0.3,1.2,lime
45,32213613007963.07,-55626170097094.89,-17265268989407.457,-12734930951502.498,-4.245087126824509e+26,-3.571961766866338e+27,-6.188260388674937e+26,-1.3049298119627578e+27,0.5011653871564786,0.0673042424842859,0.24242424242424243,0.013362039459576869,-0.1,-0.1,0.37,0.3,1.2,lime
46,26281917734921.11,34894701148817.31,15761658783153.467,19272908500527.46,1.921088605357324e+27,3.085800681175089e+27,-1.4311413640955182e+27,-1.4427725912697281e+26,0.882539291101478,0.8361149732536193,0.020202020202020204,0.05219570351906855,-0.1,-0.1,0.37,0.3,1.2,lime
47,-834499816005.5919,15253896433796.02,-10395111341444.03,7698379965287.826,2.020055318387721e+26,4.156707199807603e+26,-6.61893425105201e+26,6.839991093594191e+26,0.48874197114198903,0.554172938177695,0.5555555555555556,0.05518196279538545,-0.1,-0.1,0.37,0.3,1.2,lime
48,1246396076385.6062,25842304417751.07,-1180155335752.3708,-8523424405069.041,-1.1013126320352698e+27,3.50214723242395e+27,3.6898512124984454e+26,2.9848828813630325e+26,0.2667747882770847,0.9379430412916555,0.6464646464646465,0.16158531246804353,-0.1,-0.1,0.37,0.3,1.2,lime
49,-7725304516961.819,-70662080589496.84,10734522988654.316,-848316237549.9287,-6.089289367145537e+26,-2.88737979443237e+27,-3.570040417626115e+26,1.1809628283912918e+27,0.3031489920769729,0.013360176627322251,0.4444444444444445,0.59664284550607,-0.1,-0.1,0.37,0.3,1.2,lime
50,-11073066456600.643,49991050233446.22,8465464674504.4,-10448541622261.05,1.8709764720391732e+27,2.916000779661125e+27,6.477242342381781e+26,-2.7797615243405447e+26,0.5797737432697836,0.9390642569091845,0.8787878787878789,0.2041251485909859,-0.1,-0.1,0.37,0.3,1.2,lime
51,31110320591675.703,-4565804421918.915,1623273711028.9097,2654138504338.4287,2.656766921321058e+27,-1.9605224321490352e+27,-4.104276873758334e+26,2.6194719701668174e+26,0.8986533824299819,0.27964825178611696,0.30303030303030304,0.28556677441946066,-0.1,-0.1,0.37,0.3,1.2,lime
52,16227914733479.434,-34976217494724.69,-682129051619.716,4148140047849.143,1.495950589240903e+27,-2.9627206814303375e+27,5.372018910378686e+26,2.8945786330634442e+26,0.9787335637085461,0.04310532737082201,0.8787878787878789,0.8797264347191682,-0.1,-0.1,0.37,0.3,1.2,lime
53,30898836799640.215,-16577461467174.96,-14260210219456.838,3874175639732.168,1.646453765597405e+27,-1.6099377457390245e+27,-1.0760863575735377e+26,9.723646150634334e+26,0.9188973994474894,0.41704261479633586,0.7777777777777778,0.7780890241309613,-0.1,-0.1,0.37,0.3,1.2,lime
54,38529999764364.65,43158760215036.64,-13027533450622.549,-113112622817.03761,1.9662224591327623e+27,1.8917368457634845e+27,2.3277503639860707e+26,-1.173524076332381e+27,0.8525608960754316,0.857528674438716,0.15151515151515152,0.44688484225564645,-0.1,-0.1,0.37,0.3,1.2,lime
55,11768000775457.242,-43052488479908.984,-18528025818168.125,18473549983007.812,8.034941838079878e+26,-2.7720079516455245e+27,-6.955014418239522e+26,1.5737853289793886e+27,0.5340157343234844,0.18834501397205705,0.8585858585858587,0.5326646335085365,-0.1,-0.1,0.37,0.3,1.2,lime
56,-5028133332841.0205,-45255158577693.586,-3535531739504.7275,-672980546328.9585,-1.3572175354829176e+27,-4.455754688676961e+27,1.446697149745546e+27,-6.274206687718671e+26,0.4504922889395718,0.04366074882598464,0.12121212121212122,0.5709224720514593,-0.1,-0.1,0.37,0.3,1.2,lime
57,-7180173292636.136,-44728500302789.26,8085863172493.134,-5903675212622.925,-5.4126800961341546e+26,-3.0412412413915447e+27,4.9536028160832035e+26,-1.729517527864264e+26,0.34900663954986066,0.2524498375698925,0.494949494949495,0.827711767238784,-0.1,-0.1,0.37,0.3,1.2,lime
58,44013051163788.664,30224475368868.06,-7805674290263.109,-117582640375.77972,2.503023781457318e+27,2.0262718501096908e+27,2.757501911730757e+26,-6.570683162264665e+26,0.9933997318931248,0.5161504899131228,0.5353535353535354,0.08902543304487937,-0.1,-0.1,0.37,0.3,1.2,lime
59,-16918121941939.982,7353440119725.324,11256380238689.357,11163146550450.15,-1.332048835425332e+27,1.922243199190047e+27,-2.298839302725942e+26,-3.619970571062832e+26,0.3216475661139514,0.5958397415935035,0.5555555555555556,0.04976623651944473,-0.1,-0.1,0.37,0.3,1.2,lime
60,1057782833840.0773,16275540448211.29,6150726839971.84,868063047886.2828,-1.250575894874597e+27,1.8517884324103447e+27,2.3954062852363093e+26,-1.3620455333796497e+27,0.41312903694439906,0.5910321375167685,0.31313131313131315,0.1935531095724779,-0.1,-0.1,0.37,0.3,1.2,lime
61,132648232104.83115,-38917736598537.266,-257748644239.13568,-11456762003306.346,-7.615078657597805e+26,-3.3476773144732035e+27,-1.097652194610686e+27,-1.0558359736804935e+27,0.2721733448972474,0.23149016278299095,0.8484848484848485,0.6183349487387948,-0.1,-0.1,0.37,0.3,1.2,lime
62,-43484041272828.89,17057898115752.635,4223532936925.3096,-7784746243417.655,-1.5133594694090392e+27,1.5852816115171894e+27,4.514931203911842e+26,-1.1520215368726393e+26,0.25448182948882897,0.6690957123126449,0.5757575757575758,0.14697759569251911,-0.1,-0.1,0.37,0.3,1.2,lime
63,-13952842401561.975,-53459164931153.71,1822389904158.8032,15055707348675.361,-8.303659975908935e+26,-2.3856527176180938e+27,1.2199954797065409e+26,-4.5892081677488756e+26,0.2733695238585171,0.047547990286560815,0.21212121212121213,0.9209502868582372,-0.1,-0.1,0.37,0.3,1.2,lime
64,-12094308476072.389,19843613175608.3,7877326686509.18,2191420911006.3245,-1.8721629707619975e+27,2.6497349015446255e+27,-2.6718984164878485e+26,8.571650435719756e+26,0.43132615284805265,0.9920235159496553,0.07070707070707072,0.9708266760327753,-0.1,-0.1,0.37,0.3,1.2,lime
65,-8719887886282.624,-31026299360661.992,-13151902695508.336,-3426946756099.8125,-1.6233909091144376e+27,-7.431475046423216e+26,7.12871866069185e+26,4.370095203253329e+26,0.47219701716639845,0.3431565520991352,0.15151515151515152,0.8480433483550809,-0.1,-0.1,0.37,0.3,1.2,lime
66,13206465943422.355,-35664427278457.9,-18268518852807.566,-9675825337548.68,8.457231143179291e+26,-2.3505988724609702e+27,-6.032776183217113e+26,-1.061495440985478e+27,0.6127502209188432,0.14404700159647282,0.7373737373737375,0.9159852784281423,-0.1,-0.1,0.37,0.3,1.2,lime
67,22982013769306.832,27843885471522.254,-15121506129641.748,3478829527253.9336,2.4343068609258483e+27,3.6346619181075494e+26,1.0273762989980759e+27,-1.601759489612501e+26,0.8839976579521018,0.6271195687631436,0.06060606060606061,0.4023685173534367,-0.1,-0.1,0.37,0.3,1.2,lime
68,31025119070424.375,-18671800297718.5,-7276899516642.529,2691572661728.2827,3.0312714782130327e+27,-1.0805771420273925e+24,1.680531110955788e+26,4.2926818206132325e+26,0.9606472040310622,0.42163268932577336,0.42424242424242425,0.8971622818625169,-0.1,-0.1,0.37,0.3,1.2,lime
69,-19608711444665.125,38135072284992.02,-8310816804531.603,6908493354115.789,-2.9017083069227736e+27,1.9727470702104685e+27,-7.980651327559361e+26,-9.607332040398079e+26,0.0614935559020971,0.7997696590636987,0.5555555555555556,0.010965247160813096,-0.1,-0.1,0.37,0.3,1.2,lime
70,-20076967020351.203,41296482214572.26,-5610164745000.047,2998441769229.2627,-2.737721166273668e+27,2.249663255570948e+27,-2.246063596685542e+26,-4.00874932227949e+26,0.0614935559020971,0.7997696590636987,0.8484848484848485,0.746501707105746,-0.1,-0.1,0.37,0.3,1.2,lime
71,37877275293771.44,33263956482162.56,-26887309438376.656,-10074378156982.121,3.0135191323875393e+27,2.760594227761961e+27,-9.773138694651649e+26,4.453607340554418e+26,0.7486623566931667,0.5950139832499496,0.98989898989899,0.3774968100516187,-0.1,-0.1,0.37,0.3,1.2,lime
72,-8650472944684.125,-8201448477582.34,8069725403817.834,-3644571829121.0327,-1.1327484068460909e+27,-5.961315291272589e+26,-1.039750736196833e+26,1.2258331861411325e+27,0.36768966584565566,0.28288307245188615,0.07070707070707072,0.262017011849291,-0.1,-0.1,0.37,0.3,1.2,lime
73,-4324587272521.696,41981077731145.55,-2285836328402.4893,8559313117697.034,-2.9727449404982047e+27,3.2002795643564415e+27,5.09501303520418e+26,-8.906262404881038e+26,0.041516355484450485,0.9274891333588554,0.595959595959596,0.46816745473755245,-0.1,-0.1,0.37,0.3,1.2,lime
74,20854046037313.293,-16125316313501.445,12758714640548.686,-952335723789.5278,7.815085583042965e+26,-2.4315597114773136e+27,-3.0916308636716633e+26,-1.6156849570604595e+27,0.5654000555929369,0.4528860927471983,0.8989898989898991,0.9139505217705923,-0.1,-0.1,0.37,0.3,1.2,lime
75,-35835214708483.98,-23196553037141.08,-16190397048851.56,16031649992340.826,-2.4711144811265578e+27,-7.507386262608084e+26,2.0222570458603905e+26,4.337621873066118e+25,0.2500662632234142,0.43342762361703824,0.30303030303030304,0.4241607875611938,-0.1,-0.1,0.37,0.3,1.2,lime
76,-3297556831246.614,-13518493328892.283,2730602650550.6084,15022791465580.496,-1.4401912121121864e+27,-9.39070193746017e+26,9.565494811428179e+26,-1.2063618752070974e+27,0.3769577366976217,0.43293113610150913,0.9494949494949496,0.6800055661405949,-0.1,-0.1,0.37,0.3,1.2,lime
77,33848420228399.76,45723436809960.34,-7885317355326.003,1602173293364.983,1.7101925609737493e+27,3.1798571635980017e+27,1.7126760600111083e+25,8.314558516031677e+26,0.8024344724644663,0.8977296816235344,0.8383838383838385,0.2984348325262572,-0.1,-0.1,0.37,0.3,1.2,lime
78,-32315137990679.82,-14281493134651.363,12877413815579.803,-9220611306741.898,-2.4427618576138261e+27,-2.028474944589752e+27,-5.503788517039564e+26,9.579955744107865e+26,0.05407314500236854,0.33101969564882294,0.29292929292929293,0.09495595587421396,-0.1,-0.1,0.37,0.3,1.2,lime
79,-11965635352466.986,15759975573136.871,-8492652945980.027,-2073278712078.1804,-9.194242258387981e+26,1.2021820405862614e+27,-1.5563603627636123e+27,-8.27070366522447e+26,0.4574163279029064,0.7301362590102374,0.6464646464646465,0.08298879220208294,-0.1,-0.1,0.37,0.3,1.2,lime
80,3071363048405.949,33626044341519.094,-1454855216065.6233,-9994147450028.611,2.0828318154915462e+27,2.5677948123559973e+27,3.7050251463347725e+26,1.0219901107107036e+25,0.6177300393934635,0.8227217118370982,0.6060606060606061,0.8530560315071463,-0.1,-0.1,0.37,0.3,1.2,lime
81,22340446819885.723,27239791232826.48,-1294652562748.2925,-4231322465016.5083,1.6726757574147748e+27,2.577651545303165e+27,5.112229419725895e+26,-1.2128079314692753e+27,0.8113886210155731,0.494125169778416,0.8585858585858587,0.5731993771286829,-0.1,-0.1,0.37,0.3,1.2,lime
82,-22645038509.07123,21655760341159.02,7319508324742.67,6041812547568.401,1.5488433600111365e+26,1.9345819949764674e+27,-3.1075322044997894e+26,-1.3671191043192054e+27,0.7049137072546895,0.6409197708968734,0.9393939393939394,0.24131525049009633,-0.1,-0.1,0.37,0.3,1.2,lime
83,1036265621693.2407,27835271352325.707,16911198966556.422,-5922372274518.532,8.539728156008019e+26,2.4604307315661626e+27,1.0926575617415862e+27,1.950205468407431e+26,0.47270357408443403,0.670380168781234,0.5555555555555556,0.47918735933162193,-0.1,-0.1,0.37,0.3,1.2,lime
84,21069669682113.082,-4833562875539.33,6446568872370.538,-2378928229387.9165,1.4856991567467697e+27,-2.63869314307291e+26,-7.479520803377773e+26,-4.571991709680216e+26,0.8163164975880308,0.3778204642439254,0.17171717171717174,0.16504972052808026,-0.1,-0.1,0.37,0.3,1.2,lime
85,-14159605774135.008,39642671243312.766,-1782481327364.6665,1746220400329.3733,-2.5096142020589297e+27,2.9776263259928466e+27,-1.3409332752877703e+27,1.0341115016046092e+27,0.1669455547000731,0.8840771095796337,0.393939393939394,0.30828340657108433,-0.1,-0.1,0.37,0.3,1.2,lime
86,27566060524633.67,33600953544854.15,7667201390730.894,5922566846607.461,1.4595959409829484e+27,1.3692519510966598e+27,-8.656275517828718e+26,2.94774121193051e+25,0.8895413626448494,0.5768608120950633,0.4747474747474748,0.6760625794643643,-0.1,-0.1,0.37,0.3,1.2,lime
87,2951718688764.6626,36697784725390.72,-523899498822.4514,3213168802337.0845,7.566958131487156e+26,2.8702947890729416e+27,-5.057909883157868e+26,5.569768199367851e+26,0.6164998546232513,0.9198092484818882,0.797979797979798,0.4592289832381986,-0.1,-0.1,0.37,0.3,1.2,lime
88,23568344579307.465,-3548052852793.695,4634190690427.181,5149270492547.599,2.3975381111731563e+27,-2.439169410083039e+26,9.994916611761405e+26,-1.0633551677035361e+25,0.8806914740555118,0.412995668895483,0.5151515151515152,0.3761718147601777,-0.1,-0.1,0.37,0.3,1.2,lime
89,-20672408944769.36,-33651169749032.13,17343069329199.268,-4369738251281.572,-1.5662869798110424e+27,-4.5470126605096323e+27,1.4326910647572666e+26,1.5873558329208074e+26,0.1956110054850938,0.11054019010083543,0.686868686868687,0.8044819012171944,-0.1,-0.1,0.37,0.3,1.2,lime
90,-10849962159229.525,-32200044288760.777,-21602410866117.94,2778148489952.4785,-2.52552048592534e+27,-3.714745623829917e+27,-8.411342839132359e+26,6.65935547136565e+26,0.3699953637741008,0.09052887652474162,0.11111111111111112,0.04023303017171387,-0.1,-0.1,0.37,0.3,1.2,lime
91,-28469322253775.574,-46522846554212.24,-2136028735770.319,-5144185832045.05,-1.8961351425893386e+27,-3.3284464527731644e+27,4.413702132294906e+26,-7.334565692845936e+26,0.3699953637741008,0.09052887652474162,0.6464646464646465,0.7115794737276335,-0.1,-0.1,0.37,0.3,1.2,lime
92,28593345794910.375,41898681660404.24,-8262954835360.236,8454740659569.644,1.0471607806142365e+27,2.521017517560792e+27,-4.819996569548274e+26,-1.7896288983537682e+27,0.6446815726939038,0.5596911982650548,0.010101010101010102,0.7574683777572551,-0.1,-0.1,0.37,0.3,1.2,lime
93,-13443293092367.219,54501923315892.72,8082036442311.496,-2652720012224.7964,1.0525332183856362e+27,2.5488199897908295e+27,-3.686949798924865e+26,-8.69070247756118e+26,0.5934073274492455,0.8474683436268474,0.5353535353535354,0.0571400877034875,-0.1,-0.1,0.37,0.3,1.2,lime
94,6397346182299.483,-37727589424454.445,-1746474346268.8904,9373541851057.023,2.1464976373713533e+27,-3.2159804673830886e+27,-4.8976250434168505e+26,-1.3221231894450883e+27,0.6204438703521831,0.004308819579719736,0.17171717171717174,0.034370791761400954,-0.1,-0.1,0.37,0.3,1.2,lime
95,24436012478962.223,45390257256609.44,-11236296059107.322,-10015388132921.654,1.8705232621590307e+27,3.47105800167094e+27,-9.724697927809124e+26,8.247974713296441e+26,0.6579754782103908,0.8198905567676407,0.6666666666666667,0.19936062158566326,-0.1,-0.1,0.37,0.3,1.2,lime
96,-26308584081026.387,-49187123714493.03,830901861024.6388,-10021152985433.438,-2.9970820836183565e+27,-3.2054037832376985e+27,-5.7291836814731765e+26,4.4216078811838344e+26,0.10786067588537424,0.10108637881928695,0.5252525252525253,0.5866473338430584,-0.1,-0.1,0.37,0.3,1.2,lime
97,-16709378357843.375,-42537846024382.445,-861100228300.9312,-176825253803.67264,-1.3780799728409287e+27,-2.139387469120212e+27,3.57474760862579e+26,5.9560969112592445e+26,0.3136654146452814,0.06388557591247995,0.48484848484848486,0.2609297179602774,-0.1,-0.1,0.37,0.3,1.2,lime
98,20222514574542.26,30240765327113.2,23007927227239.59,10046514848225.525,1.6410388334797775e+27,2.0226629795411773e+27,-4.587241565881293e+26,-3.5345418678250705e+26,0.48236990706729044,0.7266781708947498,0.8787878787878789,0.38316638538029446,-0.1,-0.1,0.37,0.3,1.2,lime
99,-25505188248968.914,29378627215734.805,2604688071053.888,6425085965643.721,-1.8095933914540244e+27,1.3092601838314037e+27,-4.471901759773159e+26,1.0210318206083266e+27,0.16064291831310434,0.927805876977446,0.797979797979798,0.018418634273416334,-0.1,-0.1,0.37,0.3,1.2,lime
0,28.894410117405123,42.38813962762067,77.41540818318194,0.0,18.41434289100896,27.04540124978616,22.560476038679997,0.0,0.19868062590289348,0.7119513899644774,0.07070707070707072,0.09540420052626208,-0.1,-0.1,0.37,0.3,1.2,numerical
1,-0.10499389494711409,-0.19443039461064515,0.0,0.0,1.7763568394002505e-12,8.881784197001252e-13,0.0,0.0,0.8995302078943164,0.7107432706182953,0.4040404040404041,0.3542710200958331,-0.1,-0.1,0.37,0.3,1.2,numerical
2,18.073911365454,23.600878778582413,0.0,0.0,1.9539925233402755e-11,2.8421709430404007e-11,0.0,0.0,0.8650259436160623,0.24945573920442243,0.9494949494949496,0.9371328499953259,-0.1,-0.1,0.37,0.3,1.2,numerical
3,-0.04859413738289575,-0.11020192828903319,0.0,0.0,-5.329070518200751e-12,-7.993605777301127e-12,0.0,0.0,0.39854823887698665,0.8637326440729247,0.13131313131313133,0.18491755281151911,-0.1,-0.1,0.37,0.3,1.2,numerical
4,-4.9776827271634664e+16,-5.10404621094138e+16,0.0,0.0,-1.1084205625089959e+30,-1.1654778389130178e+30,0.0,0.0,0.41804301370817454,0.5470168674541854,0.4545454545454546,0.6062144347993866,-0.1,-0.1,0.37,0.3,1.2,numerical
5,-0.07206905005396891,-0.19525665711261908,0.0,0.0,8.881784197001252e-13,1.7763568394002505e-12,0.0,0.0,0.8817915260658846,0.8394753974414186,0.06060606060606061,0.8432826229406616,-0.1,-0.1,0.37,0.3,1.2,numerical
